fid,Locale,SA1 Main Code,SA1 7 Digit Code,SA2 Main Code,SA2 5 Digit Code,SA2 Name
8534,sydney,12602149736,1149736,126021497,11497,Eastwood - Denistone
8535,sydney,12504148922,1148922,125041489,11489,North Parramatta
8536,sydney,12504149237,1149237,125041492,11492,Parramatta - Rosehill
8537,sydney,12303144605,1144605,123031446,11446,Douglas Park - Appin
8538,sydney,12303144506,1144506,123031445,11445,Bargo
8539,sydney,12703160033,1160033,127031600,11600,Prestons - Edmondson Park
8540,sydney,12003139203,1139203,120031392,11392,Canterbury (North) - Ashbury
8541,sydney,12504149002,1149002,125041490,11490,North Rocks
8542,sydney,11703133116,1133116,117031331,11331,Glebe - Forest Lodge
8543,sydney,11501129028,1129028,115011290,11290,Baulkham Hills (East)
8544,sydney,11501129030,1129030,115011290,11290,Baulkham Hills (East)
8545,sydney,12502147608,1147608,125021476,11476,Carlingford
8546,sydney,12101139841,1139841,121011398,11398,Chatswood (East) - Artarmon
8547,sydney,12702151234,1151234,127021512,11512,Cabramatta West - Mount Pritchard
8548,sydney,12302143608,1143608,123021436,11436,Bradbury - Wedderburn
8549,sydney,12302144404,1144404,123021444,11444,Rosemeadow - Glen Alpine
8550,sydney,12302144405,1144405,123021444,11444,Rosemeadow - Glen Alpine
8551,sydney,12302144431,1144431,123021444,11444,Rosemeadow - Glen Alpine
8552,sydney,12303144612,1144612,123031446,11446,Douglas Park - Appin
8553,sydney,11502129812,1129812,115021298,11298,Galston - Laughtondale
8554,sydney,12102157708,1157708,121021577,11577,Hornsby - East
8555,sydney,11603131307,1131307,116031313,11313,Bidwill - Hebersham - Emerton
8556,sydney,12401145310,1145310,124011453,11453,Lawson - Hazelbrook - Linden
8557,sydney,11903137454,1137454,119031374,11374,South Hurstville - Blakehurst
8558,sydney,11904138226,1138226,119041382,11382,Sans Souci - Ramsgate
8559,sydney,12203142602,1142602,122031426,11426,Dee Why - North Curl Curl
8560,sydney,11603131636,1131636,116031316,11316,Lethbridge Park - Tregear
8561,sydney,11901135758,1135758,119011357,11357,Greenacre - Mount Lewis
8562,sydney,12403146041,1146041,124031460,11460,Glenmore Park - Regentville
8563,sydney,10202104434,1104434,102021044,11044,Bateau Bay - Killarney Vale
8564,sydney,12001138508,1138508,120011385,11385,Drummoyne - Rodd Point
8565,sydney,11601156127,1156127,116011561,11561,Blacktown (West)
8566,sydney,11602131206,1131206,116021312,11312,Riverstone - Marsden Park
8567,sydney,11602156312,1156312,116021563,11563,Quakers Hill
8568,sydney,12302144237,1144237,123021442,11442,Macquarie Fields - Glenfield
8569,sydney,11901135923,1135923,119011359,11359,Panania - Milperra - Picnic Point
8570,sydney,11901135943,1135943,119011359,11359,Panania - Milperra - Picnic Point
8571,sydney,11703133205,1133205,117031332,11332,Newtown - Camperdown - Darlington
8572,sydney,10201103902,1103902,102011039,11039,Terrigal - North Avoca
8573,sydney,11703133224,1133224,117031332,11332,Newtown - Camperdown - Darlington
8574,sydney,10201102818,1102818,102011028,11028,Avoca Beach - Copacabana
8575,sydney,10202105009,1105009,102021050,11050,Lake Munmorah - Mannering Park
8576,sydney,11802156428,1156428,118021564,11564,Kensington (NSW)
8577,sydney,11802156523,1156523,118021565,11565,Kingsford
8578,sydney,11802156526,1156526,118021565,11565,Kingsford
8579,sydney,12401145033,1145033,124011450,11450,Blaxland - Warrimoo - Lapstone
8580,sydney,12403146137,1146137,124031461,11461,Jamisontown - South Penrith
8581,sydney,12802153531,1153531,128021535,11535,Menai - Lucas Heights - Woronora
8582,sydney,12801153116,1153116,128011531,11531,Sylvania - Taren Point
8583,sydney,12801153130,1153130,128011531,11531,Sylvania - Taren Point
8584,sydney,12701159416,1159416,127011594,11594,Green Valley
8585,sydney,12702151004,1151004,127021510,11510,Bossley Park - Abbotsbury
8586,sydney,12702151008,1151008,127021510,11510,Bossley Park - Abbotsbury
8587,sydney,12302144009,1144009,123021440,11440,Ingleburn - Denham Court
8588,sydney,11702132642,1132642,117021326,11326,Marrickville
8589,sydney,11702132660,1132660,117021326,11326,Marrickville
8590,sydney,11802134857,1134857,118021348,11348,Coogee - Clovelly
8591,sydney,11501155603,1155603,115011556,11556,Castle Hill - South
8592,sydney,12503148507,1148507,125031485,11485,Merrylands - Holroyd
8593,sydney,12103141211,1141211,121031412,11412,Wahroonga (East) - Warrawee
8594,sydney,11703133303,1133303,117031333,11333,Potts Point - Woolloomooloo
8595,sydney,12601149550,1149550,126011495,11495,Epping - North Epping
8596,sydney,12101139835,1139835,121011398,11398,Chatswood (East) - Artarmon
8597,sydney,12101140248,1140248,121011402,11402,Willoughby - Castle Cove - Northbridge
8598,sydney,12104141435,1141435,121041414,11414,Crows Nest - Waverton
8599,sydney,12303144602,1144602,123031446,11446,Douglas Park - Appin
8600,sydney,11502129817,1129817,115021298,11298,Galston - Laughtondale
8601,sydney,12102157729,1157729,121021577,11577,Hornsby - East
8602,sydney,12203142814,1142814,122031428,11428,Frenchs Forest - Belrose
8603,sydney,12003139005,1139005,120031390,11390,Ashfield
8604,sydney,11501155908,1155908,115011559,11559,Kellyville
8605,sydney,12401145217,1145217,124011452,11452,Katoomba - Leura
8606,sydney,12401145445,1145445,124011454,11454,Springwood - Winmalee
8607,sydney,12202142224,1142224,122021422,11422,Newport - Bilgola
8608,sydney,12202142342,1142342,122021423,11423,Warriewood - Mona Vale
8609,sydney,11904137923,1137923,119041379,11379,Kogarah Bay - Carlton - Allawah
8610,sydney,11904138230,1138230,119041382,11382,Sans Souci - Ramsgate
8611,sydney,12203142616,1142616,122031426,11426,Dee Why - North Curl Curl
8612,sydney,12203142620,1142620,122031426,11426,Dee Why - North Curl Curl
8613,sydney,11603131340,1131340,116031313,11313,Bidwill - Hebersham - Emerton
8614,sydney,12404146736,1146736,124041467,11467,Windsor - Bligh Park
8615,sydney,11901135744,1135744,119011357,11357,Greenacre - Mount Lewis
8616,sydney,12501158520,1158520,125011585,11585,Berala
8617,sydney,10202104452,1104452,102021044,11044,Bateau Bay - Killarney Vale
8618,sydney,10202105512,1105512,102021055,11055,Tuggerah - Kangy Angy
8619,sydney,12001138526,1138526,120011385,11385,Drummoyne - Rodd Point
8620,sydney,12001138527,1138527,120011385,11385,Drummoyne - Rodd Point
8621,sydney,12003139506,1139506,120031395,11395,Haberfield - Summer Hill
8622,sydney,11601130410,1130410,116011304,11304,Blacktown (North) - Marayong
8623,sydney,12404146718,1146718,124041467,11467,Windsor - Bligh Park
8624,sydney,12302143642,1143642,123021436,11436,Bradbury - Wedderburn
8625,sydney,11902157308,1157308,119021573,11573,Lakemba
8626,sydney,12701159509,1159509,127011595,11595,Hinchinbrook
8627,sydney,11904137611,1137611,119041376,11376,Bexley
8628,sydney,11901135934,1135934,119011359,11359,Panania - Milperra - Picnic Point
8629,sydney,11901136027,1136027,119011360,11360,Revesby
8630,sydney,11801134038,1134038,118011340,11340,Bondi Beach - North Bondi
8631,sydney,12802160723,1160723,128021607,11607,Engadine
8632,sydney,11801133911,1133911,118011339,11339,Bondi - Tamarama - Bronte
8633,sydney,11802156413,1156413,118021564,11564,Kensington (NSW)
8634,sydney,11802135030,1135030,118021350,11350,Malabar - La Perouse - Chifley
8635,sydney,10201102810,1102810,102011028,11028,Avoca Beach - Copacabana
8636,sydney,10201102915,1102915,102011029,11029,Box Head - MacMasters Beach
8637,sydney,10202105207,1105207,102021052,11052,Summerland Point - Gwandalan
8638,sydney,11701132113,1132113,117011321,11321,Botany
8639,sydney,11701132120,1132120,117011321,11321,Botany
8640,sydney,11702132815,1132815,117021328,11328,Sydenham - Tempe - St Peters
8641,sydney,11501155409,1155409,115011554,11554,Castle Hill - East
8642,sydney,11602156204,1156204,116021562,11562,Acacia Gardens
8643,sydney,11602156338,1156338,116021563,11563,Quakers Hill
8644,sydney,12703152422,1152422,127031524,11524,Holsworthy - Wattle Grove
8645,sydney,12503147934,1147934,125031479,11479,Chester Hill - Sefton
8646,sydney,12801153119,1153119,128011531,11531,Sylvania - Taren Point
8647,sydney,12802160909,1160909,128021609,11609,Woronora Heights
8648,sydney,12702151026,1151026,127021510,11510,Bossley Park - Abbotsbury
8649,sydney,12502147648,1147648,125021476,11476,Carlingford
8650,sydney,12502147819,1147819,125021478,11478,Oatlands - Dundas Valley
8651,sydney,12504149225,1149225,125041492,11492,Parramatta - Rosehill
8652,sydney,12302143859,1143859,123021438,11438,Claymore - Eagle Vale - Raby
8653,sydney,12701159712,1159712,127011597,11597,West Hoxton - Middleton Grange
8654,sydney,11802156616,1156616,118021566,11566,Maroubra - North
8655,sydney,12504149315,1149315,125041493,11493,Toongabbie - Constitution Hill
8656,sydney,12504149320,1149320,125041493,11493,Toongabbie - Constitution Hill
8657,sydney,12201141924,1141924,122011419,11419,Manly - Fairlight
8658,sydney,11501129140,1129140,115011291,11291,Baulkham Hills (West) - Bella Vista
8659,sydney,11501129130,1129130,115011291,11291,Baulkham Hills (West) - Bella Vista
8660,sydney,11703133347,1133347,117031333,11333,Potts Point - Woolloomooloo
8661,sydney,12104141721,1141721,121041417,11417,North Sydney - Lavender Bay
8662,sydney,12101140030,1140030,121011400,11400,Lane Cove - Greenwich
8663,sydney,12101140209,1140209,121011402,11402,Willoughby - Castle Cove - Northbridge
8664,sydney,12702151129,1151129,127021511,11511,Cabramatta - Lansvale
8665,sydney,12702151322,1151322,127021513,11513,Canley Vale - Canley Heights
8666,sydney,12302144447,1144447,123021444,11444,Rosemeadow - Glen Alpine
8667,sydney,12203142712,1142712,122031427,11427,Forestville - Killarney Heights
8668,sydney,12602149829,1149829,126021498,11498,Gladesville - Huntleys Point
8669,sydney,11501129414,1129414,115011294,11294,Glenhaven
8670,sydney,11602156339,1156339,116021563,11563,Quakers Hill
8671,sydney,12401145315,1145315,124011453,11453,Lawson - Hazelbrook - Linden
8672,sydney,11603131301,1131301,116031313,11313,Bidwill - Hebersham - Emerton
8673,sydney,12501158611,1158611,125011586,11586,Lidcombe
8674,sydney,10201104122,1104122,102011041,11041,Wamberal - Forresters Beach
8675,sydney,10202104409,1104409,102021044,11044,Bateau Bay - Killarney Vale
8676,sydney,11503130012,1130012,115031300,11300,Kurrajong Heights - Ebenezer
8677,sydney,12802153401,1153401,128021534,11534,Illawong - Alfords Point
8678,sydney,12802153430,1153430,128021534,11534,Illawong - Alfords Point
8679,sydney,11601156106,1156106,116011561,11561,Blacktown (West)
8680,sydney,11603131946,1131946,116031319,11319,Rooty Hill - Minchinbury
8681,sydney,11904138026,1138026,119041380,11380,Monterey - Brighton-le-Sands - Kyeemagh
8682,sydney,11902157325,1157325,119021573,11573,Lakemba
8683,sydney,12702151205,1151205,127021512,11512,Cabramatta West - Mount Pritchard
8684,sydney,11904137644,1137644,119041376,11376,Bexley
8685,sydney,11904137653,1137653,119041376,11376,Bexley
8686,sydney,11601156131,1156131,116011561,11561,Blacktown (West)
8687,sydney,11901135616,1135616,119011356,11356,Condell Park
8688,sydney,11901136007,1136007,119011360,11360,Revesby
8689,sydney,11801134334,1134334,118011343,11343,Double Bay - Bellevue Hill
8690,sydney,11801134610,1134610,118011346,11346,Rose Bay - Vaucluse - Watsons Bay
8691,sydney,12302144103,1144103,123021441,11441,Leumeah - Minto Heights
8692,sydney,12802153310,1153310,128021533,11533,Heathcote - Waterfall
8693,sydney,11801133914,1133914,118011339,11339,Bondi - Tamarama - Bronte
8694,sydney,11801133933,1133933,118011339,11339,Bondi - Tamarama - Bronte
8695,sydney,11801133934,1133934,118011339,11339,Bondi - Tamarama - Bronte
8696,sydney,11802156810,1156810,118021568,11568,Maroubra - West
8697,sydney,12003139419,1139419,120031394,11394,Dulwich Hill - Lewisham
8698,sydney,11703133827,1133827,117031338,11338,Waterloo - Beaconsfield
8699,sydney,11802135007,1135007,118021350,11350,Malabar - La Perouse - Chifley
8700,sydney,11602130932,1130932,116021309,11309,Glenwood
8701,sydney,12403145831,1145831,124031458,11458,Castlereagh - Cranebrook
8702,sydney,12801160434,1160434,128011604,11604,Cronulla - Kurnell - Bundeena
8703,sydney,11901157110,1157110,119011571,11571,Bankstown - North
8704,sydney,12503148436,1148436,125031484,11484,Guildford West - Merrylands West
8705,sydney,12801153121,1153121,128011531,11531,Sylvania - Taren Point
8706,sydney,12702151401,1151401,127021514,11514,Edensor Park
8707,sydney,12504149221,1149221,125041492,11492,Parramatta - Rosehill
8708,sydney,10202105332,1105332,102021053,11053,The Entrance
8709,sydney,11703133521,1133521,117031335,11335,Redfern - Chippendale
8710,sydney,11802135010,1135010,118021350,11350,Malabar - La Perouse - Chifley
8711,sydney,10201103810,1103810,102011038,11038,Saratoga - Davistown
8712,sydney,10202104838,1104838,102021048,11048,Gorokan - Kanwal - Charmhaven
8713,sydney,10202104844,1104844,102021048,11048,Gorokan - Kanwal - Charmhaven
8714,sydney,10202105413,1105413,102021054,11054,Toukley - Norah Head
8715,sydney,11501155503,1155503,115011555,11555,Castle Hill - North
8716,sydney,11501155522,1155522,115011555,11555,Castle Hill - North
8717,sydney,12401145019,1145019,124011450,11450,Blaxland - Warrimoo - Lapstone
8718,sydney,12401145037,1145037,124011450,11450,Blaxland - Warrimoo - Lapstone
8719,sydney,12503147908,1147908,125031479,11479,Chester Hill - Sefton
8720,sydney,12503148003,1148003,125031480,11480,Fairfield - East
8721,sydney,12801153111,1153111,128011531,11531,Sylvania - Taren Point
8722,sydney,12303144727,1144727,123031447,11447,Picton - Tahmoor - Buxton
8723,sydney,12302143727,1143727,123021437,11437,Campbelltown - Woodbine
8724,sydney,12302144042,1144042,123021440,11440,Ingleburn - Denham Court
8725,sydney,11902157328,1157328,119021573,11573,Lakemba
8726,sydney,11601130834,1130834,116011308,11308,Seven Hills - Toongabbie
8727,sydney,12504158927,1158927,125041589,11589,Wentworthville - Westmead
8728,sydney,12102140647,1140647,121021406,11406,Normanhurst - Thornleigh - Westleigh
8729,sydney,12003157543,1157543,120031575,11575,Strathfield
8730,sydney,11801134310,1134310,118011343,11343,Double Bay - Bellevue Hill
8731,sydney,12104141618,1141618,121041416,11416,Neutral Bay - Kirribilli
8732,sydney,12104141443,1141443,121041414,11414,Crows Nest - Waverton
8733,sydney,12702151111,1151111,127021511,11511,Cabramatta - Lansvale
8734,sydney,12702151603,1151603,127021516,11516,Fairfield - West
8735,sydney,12203143212,1143212,122031432,11432,Terrey Hills - Duffys Forest
8736,sydney,12103140908,1140908,121031409,11409,Pymble
8737,sydney,12103140914,1140914,121031409,11409,Pymble
8738,sydney,12001138327,1138327,120011383,11383,Concord - Mortlake - Cabarita
8739,sydney,11603131906,1131906,116031319,11319,Rooty Hill - Minchinbury
8740,sydney,12405146920,1146920,124051469,11469,Erskine Park
8741,sydney,11502129730,1129730,115021297,11297,Dural - Kenthurst - Wisemans Ferry
8742,sydney,11602131240,1131240,116021312,11312,Riverstone - Marsden Park
8743,sydney,12202142351,1142351,122021423,11423,Warriewood - Mona Vale
8744,sydney,12203142604,1142604,122031426,11426,Dee Why - North Curl Curl
8745,sydney,10202104430,1104430,102021044,11044,Bateau Bay - Killarney Vale
8746,sydney,10202104720,1104720,102021047,11047,Chittaway Bay - Tumbi Umbi
8747,sydney,10201104041,1104041,102011040,11040,Umina - Booker Bay - Patonga
8748,sydney,12001138437,1138437,120011384,11384,Concord West - North Strathfield
8749,sydney,11903136901,1136901,119031369,11369,Mortdale - Penshurst
8750,sydney,12802153513,1153513,128021535,11535,Menai - Lucas Heights - Woronora
8751,sydney,12002138913,1138913,120021389,11389,Lilyfield - Rozelle
8752,sydney,11601130637,1130637,116011306,11306,Doonside - Woodcroft
8753,sydney,12403145911,1145911,124031459,11459,Emu Plains - Leonay
8754,sydney,11902136427,1136427,119021364,11364,Kingsgrove (North) - Earlwood
8755,sydney,11904137729,1137729,119041377,11377,Kingsgrove (South) - Bardwell Park
8756,sydney,11902136615,1136615,119021366,11366,Punchbowl
8757,sydney,11902157421,1157421,119021574,11574,Wiley Park
8758,sydney,12703152236,1152236,127031522,11522,Casula
8759,sydney,11901135916,1135916,119011359,11359,Panania - Milperra - Picnic Point
8760,sydney,11703133212,1133212,117031332,11332,Newtown - Camperdown - Darlington
8761,sydney,11801134705,1134705,118011347,11347,Woollahra
8762,sydney,11801134712,1134712,118011347,11347,Woollahra
8763,sydney,11503130063,1130063,115031300,11300,Kurrajong Heights - Ebenezer
8764,sydney,12401145214,1145214,124011452,11452,Katoomba - Leura
8765,sydney,11801134001,1134001,118011340,11340,Bondi Beach - North Bondi
8766,sydney,11801134009,1134009,118011340,11340,Bondi Beach - North Bondi
8767,sydney,10201102925,1102925,102011029,11029,Box Head - MacMasters Beach
8768,sydney,10201102928,1102928,102011029,11029,Box Head - MacMasters Beach
8769,sydney,11701132306,1132306,117011323,11323,Pagewood - Hillsdale - Daceyville
8770,sydney,11702132802,1132802,117021328,11328,Sydenham - Tempe - St Peters
8771,sydney,11802156424,1156424,118021564,11564,Kensington (NSW)
8772,sydney,11602156355,1156355,116021563,11563,Quakers Hill
8773,sydney,12401145028,1145028,124011450,11450,Blaxland - Warrimoo - Lapstone
8774,sydney,12403146423,1146423,124031464,11464,Penrith
8775,sydney,12703152450,1152450,127031524,11524,Holsworthy - Wattle Grove
